Date,Open,High,Low,Close,Adj Close,Volume
2020-07-08,44.299999,44.520000,43.470001,43.970001,43.731792,1929500
2020-07-09,43.980000,44.459999,43.669998,43.980000,43.741734,1230200
2020-07-10,44.099998,44.480000,43.570000,43.860001,43.622383,1334100
2020-07-13,44.110001,44.340000,41.740002,41.759998,41.533760,1761700
2020-07-14,41.919998,43.080002,41.700001,43.060001,42.826721,1376900
2020-07-15,43.500000,43.650002,42.490002,43.279999,43.045525,1466100
2020-07-16,43.279999,44.439999,43.279999,43.869999,43.632328,2207100
2020-07-17,44.200001,45.389999,44.189999,45.029999,44.786041,1816500
2020-07-20,44.919998,45.540001,44.849998,45.400002,45.154041,1801300
2020-07-21,45.360001,45.990002,44.919998,45.119999,44.875557,2086100
2020-07-22,46.580002,47.320000,44.450001,45.150002,44.905396,3288800
2020-07-23,45.130001,46.380001,45.130001,45.560001,45.313175,2271700
2020-07-24,45.410000,45.910000,44.750000,45.110001,44.865612,1896800
2020-07-27,45.160000,45.419998,44.330002,44.490002,44.248970,2697500
2020-07-28,44.400002,44.560001,43.139999,43.240002,43.005745,2074300
2020-07-29,43.639999,44.130001,43.430000,43.639999,43.403572,1723700
2020-07-30,43.330002,43.779999,42.680000,43.279999,43.045525,2091200
2020-07-31,43.360001,43.770000,42.549999,43.490002,43.254391,2157300
2020-08-03,43.709999,44.240002,43.119999,43.160000,42.926174,1449000
2020-08-04,43.180000,43.660000,43.049999,43.660000,43.423466,1163500
2020-08-05,43.779999,43.930000,41.840000,42.279999,42.050941,2810700
2020-08-06,42.400002,42.980000,42.040001,42.340000,42.110619,1357400
2020-08-07,42.340000,43.720001,42.330002,42.779999,42.548237,1486600
2020-08-10,42.860001,43.869999,42.770000,43.509998,43.274281,2590100
2020-08-11,43.590000,44.860001,43.410000,44.439999,44.199242,2631300
2020-08-12,45.060001,46.369999,44.430000,44.570000,44.328537,2248700
2020-08-13,44.520000,44.660000,43.680000,43.810001,43.572655,965500
2020-08-14,43.880001,44.639999,43.680000,43.849998,43.612434,1182800
2020-08-17,44.070000,44.689999,43.639999,43.799999,43.562706,1305900
2020-08-18,43.730000,44.310001,43.240002,44.060001,43.821301,1297500
2020-08-19,44.230000,45.400002,44.110001,44.669998,44.427994,1513700
2020-08-20,44.490002,45.430000,44.299999,45.290001,45.044640,1852800
2020-08-21,45.360001,47.389999,45.320000,46.799999,46.546455,3709900
2020-08-24,47.000000,47.240002,45.430000,46.220001,45.969597,2001000
2020-08-25,46.410000,46.410000,45.560001,46.000000,45.750790,859500
2020-08-26,45.930000,46.910000,45.700001,46.549999,46.297810,1477500
2020-08-27,46.750000,46.959999,45.950001,46.020000,45.770683,1646600
2020-08-28,46.459999,46.700001,45.779999,45.950001,45.701061,1105400
2020-08-31,46.099998,46.570000,45.389999,45.459999,45.213715,1678900
2020-09-01,45.610001,46.540001,45.080002,46.320000,46.069054,1356700
2020-09-02,46.279999,46.480000,45.090000,46.220001,45.969597,1916500
2020-09-03,46.000000,46.000000,44.820000,45.470001,45.302071,1690500
2020-09-04,45.639999,45.900002,44.410000,45.340000,45.172554,1986200
2020-09-08,45.400002,46.430000,45.150002,45.410000,45.242294,2819600
2020-09-09,45.680000,47.439999,45.680000,46.520000,46.348198,3501300
2020-09-10,46.590000,47.279999,45.369999,45.759998,45.591000,3009300
2020-09-11,46.020000,46.020000,44.709999,45.200001,45.033070,3044700
2020-09-14,45.490002,45.669998,43.119999,43.369999,43.209824,4940200
2020-09-15,43.380001,44.430000,42.880001,43.790001,43.628277,1886900
2020-09-16,44.099998,44.400002,42.150002,42.200001,42.044151,3107100
2020-09-17,41.709999,42.700001,41.459999,42.060001,41.904667,2870800
2020-09-18,42.060001,42.389999,41.070000,42.070000,41.914627,4071000
2020-09-21,41.279999,41.750000,40.529999,41.540001,41.386585,4492900
2020-09-22,41.660000,42.169998,40.389999,40.860001,40.709099,3376000
2020-09-23,40.799999,42.119999,40.799999,41.060001,40.908363,3694500
2020-09-24,41.349998,42.459999,40.770000,41.580002,41.426441,3119200
2020-09-25,41.360001,42.450001,41.180000,42.029999,41.874779,2274900
2020-09-28,42.500000,42.750000,41.360001,42.299999,42.143780,2277600
2020-09-29,42.290001,42.700001,41.279999,41.310001,41.157436,1568200
2020-09-30,41.459999,41.459999,40.439999,40.700001,40.549690,2304700
2020-10-01,40.700001,40.869999,40.040001,40.500000,40.350430,2791300
2020-10-02,40.110001,42.000000,40.090000,41.610001,41.456329,2787700
2020-10-05,41.790001,42.259998,41.180000,42.250000,42.093964,3939100
2020-10-06,42.250000,42.360001,41.119999,41.209999,41.057804,3218800
2020-10-07,41.520000,42.000000,41.259998,41.310001,41.157436,3605600
2020-10-08,41.660000,41.860001,40.910000,41.279999,41.127544,2991000
2020-10-09,40.070000,40.830002,39.790001,40.250000,40.101353,4706800
2020-10-12,40.570000,41.450001,39.970001,40.340000,40.191017,5666700
2020-10-13,40.419998,41.700001,40.250000,41.320000,41.167397,2962000
2020-10-14,41.500000,41.869999,41.009998,41.430000,41.276993,2846900
2020-10-15,42.009998,42.500000,41.560001,42.240002,42.084000,2350300
2020-10-16,41.599998,41.900002,40.700001,40.790001,40.639359,2668200
2020-10-19,40.560001,40.740002,39.060001,39.200001,39.055229,2080100
2020-10-20,39.310001,40.110001,39.040001,39.590000,39.443787,2882900
2020-10-21,40.770000,41.930000,38.450001,39.619999,39.473675,5781000
2020-10-22,40.639999,41.150002,39.270000,39.810001,39.662975,4047500
2020-10-23,39.689999,40.250000,39.009998,39.330002,39.184750,3198200
2020-10-26,39.090000,39.549999,38.720001,39.410000,39.264450,2741400
2020-10-27,39.299999,39.959999,39.099998,39.110001,38.965561,2402200
2020-10-28,38.570000,39.349998,37.779999,37.910000,37.769993,4266700
2020-10-29,37.790001,38.580002,37.240002,37.520000,37.381432,4007500
2020-10-30,37.520000,38.000000,37.070000,37.990002,37.849701,3193700
2020-11-02,38.410000,38.680000,37.180000,37.849998,37.710213,3237600
2020-11-03,38.070000,39.130001,38.049999,38.849998,38.706520,2770700
2020-11-04,39.029999,39.450001,37.740002,37.740002,37.600620,3133800
2020-11-05,38.259998,39.020000,38.169998,38.509998,38.367775,4392800
2020-11-06,38.470001,38.660000,37.580002,38.200001,38.058922,3431700
2020-11-09,39.209999,39.660000,38.560001,38.689999,38.547112,3443600
2020-11-10,39.000000,40.900002,38.689999,40.130001,39.981796,3691000
2020-11-11,40.299999,41.009998,39.709999,40.480000,40.330502,2515200
2020-11-12,40.419998,40.619999,39.750000,40.099998,39.951904,2326100
2020-11-13,40.389999,41.139999,40.389999,40.910000,40.758911,1943800
2020-11-16,41.540001,41.889999,41.049999,41.740002,41.585850,2795300
2020-11-17,41.549999,42.639999,41.330002,42.630001,42.472561,2567900
2020-11-18,42.500000,42.549999,41.700001,41.709999,41.555958,2412600
2020-11-19,41.740002,42.250000,41.400002,42.090000,41.934555,1683400
2020-11-20,41.860001,42.220001,41.500000,42.029999,41.874779,1966500
2020-11-23,42.130001,42.380001,40.400002,40.959999,40.808727,3451400
2020-11-24,40.290001,42.070000,40.189999,41.509998,41.356693,2375400
2020-11-25,41.560001,41.560001,40.119999,40.860001,40.709099,1494600
2020-11-27,40.730000,41.240002,40.310001,41.230000,41.077732,815900
2020-11-30,41.130001,41.369999,40.750000,41.290001,41.137508,2479200
2020-12-01,42.000000,42.500000,41.669998,42.330002,42.173672,2568200
2020-12-02,42.320000,42.320000,41.090000,41.430000,41.276993,1749900
2020-12-03,41.029999,41.360001,40.240002,40.320000,40.248810,2714900
2020-12-04,40.259998,41.459999,40.080002,41.330002,41.257030,2066800
2020-12-07,41.480000,42.070000,41.230000,41.799999,41.726196,2150700
2020-12-08,41.500000,42.209999,41.439999,41.570000,41.496605,1269200
2020-12-09,42.000000,42.060001,41.119999,41.660000,41.586445,1237600
2020-12-10,41.380001,41.770000,40.830002,41.380001,41.306942,960700
2020-12-11,41.189999,41.799999,40.910000,41.049999,40.977520,1840000
2020-12-14,41.169998,41.459999,40.490002,40.680000,40.608177,1690700
2020-12-15,40.830002,41.040001,40.360001,40.980000,40.907646,1614500
2020-12-16,41.099998,41.470001,40.959999,41.029999,40.957558,2118000
2020-12-17,41.200001,41.500000,40.759998,41.400002,41.326904,2552000
2020-12-18,41.580002,42.139999,41.349998,42.049999,41.975754,3512600
2020-12-21,41.840000,42.639999,41.580002,42.389999,42.315155,2150700
2020-12-22,42.290001,42.910000,42.209999,42.380001,42.305176,2317900
2020-12-23,42.250000,42.490002,41.650002,42.349998,42.275227,1371500
2020-12-24,42.259998,42.419998,41.970001,42.209999,42.135471,423800
2020-12-28,42.560001,42.959999,42.060001,42.160000,42.085564,1122000
2020-12-29,42.009998,42.720001,42.009998,42.220001,42.145458,1366700
2020-12-30,42.430000,42.520000,41.639999,42.020000,41.945808,1204800
2020-12-31,42.020000,42.119999,41.570000,41.820000,41.746162,953700
2021-01-04,41.849998,42.209999,40.639999,40.900002,40.827789,1956900
2021-01-05,41.000000,41.849998,41.000000,41.700001,41.626373,1266800
2021-01-06,41.689999,44.349998,41.689999,44.040001,43.962242,2908700
2021-01-07,43.750000,44.049999,42.980000,43.720001,43.642807,2228600
2021-01-08,43.889999,44.480000,43.430000,43.470001,43.393250,2174800
2021-01-11,43.180000,43.590000,42.480000,42.709999,42.634590,1361400
2021-01-12,42.680000,43.500000,42.590000,43.250000,43.173637,1879100
2021-01-13,43.570000,43.709999,42.639999,43.470001,43.393250,1460300
2021-01-14,43.770000,44.939999,43.529999,44.480000,44.401466,2104900
2021-01-15,44.330002,44.430000,43.450001,43.990002,43.912334,1315800
2021-01-19,44.330002,45.080002,43.660000,43.689999,43.612858,1497900
2021-01-20,43.700001,44.189999,43.340000,43.810001,43.732651,1436600
2021-01-21,43.669998,43.939999,42.980000,43.520000,43.443161,1376500
2021-01-22,43.590000,43.990002,43.250000,43.709999,43.632824,1414300
2021-01-25,43.799999,45.849998,43.590000,45.060001,44.980442,2453400
2021-01-26,45.250000,45.299999,44.470001,44.500000,44.421429,1813800
2021-01-27,43.380001,43.380001,40.889999,41.580002,41.506588,2899000
2021-01-28,41.900002,42.360001,40.330002,40.840000,40.767891,4012900
2021-01-29,40.549999,40.840000,39.400002,40.000000,39.929375,2893800
2021-02-01,40.259998,40.639999,39.169998,40.020000,39.949341,2107800
2021-02-02,40.650002,41.020000,40.150002,40.669998,40.598190,1993400
2021-02-03,40.900002,41.150002,39.770000,40.410000,40.338650,2003800
2021-02-04,40.610001,40.900002,40.169998,40.540001,40.468422,2006900
2021-02-05,40.910000,41.730000,40.619999,41.220001,41.147224,1585600
2021-02-08,41.500000,42.250000,41.240002,41.810001,41.736183,1330100
2021-02-09,41.889999,43.099998,41.459999,42.930000,42.854202,1253000
2021-02-10,43.099998,43.610001,42.330002,42.779999,42.704468,1540400
2021-02-11,42.830002,43.070000,42.320000,42.630001,42.554733,1485800
2021-02-12,42.509998,43.389999,42.430000,43.340000,43.263477,1383500
2021-02-16,43.500000,43.750000,42.630001,42.720001,42.644573,892000
2021-02-17,42.599998,43.080002,42.250000,42.930000,42.854202,1097100
2021-02-18,42.750000,44.130001,42.750000,43.790001,43.712685,1368200
2021-02-19,43.849998,44.759998,43.849998,44.119999,44.042099,2233000
2021-02-22,44.150002,44.240002,43.110001,43.369999,43.293423,1220800
2021-02-23,43.369999,43.590000,42.310001,43.380001,43.303410,1479300
2021-02-24,43.500000,44.000000,43.189999,43.630001,43.552967,853900
2021-02-25,43.529999,43.730000,42.720001,43.090000,43.013920,1130900
2021-02-26,43.189999,43.619999,42.770000,43.200001,43.123726,1478000
2021-03-01,43.779999,45.110001,43.580002,44.250000,44.171871,1668800
2021-03-02,44.299999,45.150002,43.930000,44.590000,44.511272,1357500
2021-03-03,44.630001,45.959999,44.169998,45.310001,45.230003,1389700
2021-03-04,46.360001,46.900002,44.419998,44.490002,44.490002,2845500
2021-03-05,44.860001,45.599998,43.880001,45.320000,45.320000,2112000
2021-03-08,45.720001,45.970001,45.290001,45.320000,45.320000,2898600
2021-03-09,45.750000,46.220001,44.160000,44.779999,44.779999,3361700
2021-03-10,44.570000,44.919998,43.529999,44.560001,44.560001,2048700
2021-03-11,44.000000,45.450001,43.910000,45.070000,45.070000,2015600
2021-03-12,45.500000,46.150002,45.090000,46.080002,46.080002,1304300
2021-03-15,45.790001,45.889999,44.759998,45.770000,45.770000,1770500
2021-03-16,45.830002,45.830002,44.689999,44.950001,44.950001,1093200
2021-03-17,44.910000,45.529999,44.290001,44.860001,44.860001,1682400
2021-03-18,44.930000,46.959999,44.930000,45.840000,45.840000,1964500
2021-03-19,45.750000,46.060001,45.160000,45.630001,45.630001,4336000
2021-03-22,45.869999,46.029999,44.919998,45.240002,45.240002,1326700
2021-03-23,44.950001,45.459999,44.200001,44.389999,44.389999,1470700
2021-03-24,44.639999,45.290001,44.470001,44.660000,44.660000,1223500
2021-03-25,44.410000,45.930000,44.000000,45.759998,45.759998,2066300
2021-03-26,46.349998,48.189999,46.020000,47.770000,47.770000,2039700
2021-03-29,47.560001,48.580002,47.290001,48.049999,48.049999,1669300
2021-03-30,48.250000,49.459999,48.070000,49.070000,49.070000,2605200
2021-03-31,48.849998,49.369999,47.650002,48.090000,48.090000,1796600
2021-04-01,48.130001,48.799999,47.660000,48.759998,48.759998,1504100
2021-04-05,49.130001,49.840000,48.980000,49.639999,49.639999,1295800
2021-04-06,49.299999,50.520000,49.160000,49.700001,49.700001,2050500
2021-04-07,50.169998,50.169998,49.380001,49.689999,49.689999,1273600
2021-04-08,49.560001,49.570000,48.820000,49.470001,49.470001,1529600
2021-04-09,49.790001,50.189999,49.619999,50.080002,50.080002,1037300
2021-04-12,49.889999,50.290001,49.500000,50.029999,50.029999,1794400
2021-04-13,50.110001,50.139999,48.779999,49.939999,49.939999,1140500
2021-04-14,50.000000,50.119999,49.410000,49.730000,49.730000,996800
2021-04-15,50.180000,50.380001,49.770000,49.950001,49.950001,1655700
2021-04-16,50.299999,50.630001,49.799999,50.139999,50.139999,1572700
2021-04-19,50.259998,50.360001,49.259998,49.820000,49.820000,1661300
2021-04-20,50.029999,50.549999,48.889999,49.270000,49.270000,2087800
2021-04-21,48.860001,49.150002,46.290001,46.560001,46.560001,3822100
2021-04-22,46.560001,47.400002,46.320000,46.790001,46.790001,1997500
2021-04-23,46.770000,46.990002,46.119999,46.740002,46.740002,1641600
2021-04-26,46.980000,46.980000,46.020000,46.209999,46.209999,1277500
2021-04-27,46.220001,46.799999,46.209999,46.500000,46.500000,1849400
2021-04-28,46.470001,46.599998,45.770000,46.299999,46.299999,1458800
2021-04-29,46.730000,47.660000,46.520000,47.439999,47.439999,1692900
2021-04-30,47.240002,47.560001,46.639999,47.119999,47.119999,1330400
