Date,Open,High,Low,Close,Adj Close,Volume
2020-09-04,115.489998,116.000000,112.209999,114.290001,114.290001,4691000
2020-09-08,112.629997,113.849998,111.080002,111.570000,111.570000,5686500
2020-09-09,111.639999,114.559998,111.639999,113.199997,113.199997,4024200
2020-09-10,113.110001,114.949997,111.260002,111.720001,111.720001,3862000
2020-09-11,112.279999,113.419998,110.449997,111.580002,111.580002,3098100
2020-09-14,112.949997,113.489998,111.639999,112.269997,112.269997,3939000
2020-09-15,113.120003,116.150002,112.480003,115.930000,115.930000,4821500
2020-09-16,116.410004,117.419998,113.489998,113.760002,113.760002,5758900
2020-09-17,110.940002,112.790001,110.110001,111.910004,111.910004,5859000
2020-09-18,112.209999,112.650002,107.790001,110.720001,110.720001,8822900
2020-09-21,109.919998,110.669998,108.900002,110.570000,110.570000,4562600
2020-09-22,111.639999,112.610001,110.639999,112.389999,112.389999,4332100
2020-09-23,112.800003,112.830002,108.660004,109.000000,109.000000,3542000
2020-09-24,108.209999,112.150002,108.150002,110.550003,110.550003,4184700
2020-09-25,110.250000,112.559998,109.709999,112.019997,112.019997,5134700
2020-09-28,112.870003,114.480003,112.489998,114.239998,114.239998,5850900
2020-09-29,114.349998,114.839996,113.290001,113.519997,113.519997,3221100
2020-09-30,113.360001,115.089996,112.010002,114.360001,114.360001,5174400
2020-10-01,115.000000,116.430000,113.889999,115.730003,115.730003,4306500
2020-10-02,114.410004,115.699997,113.000000,113.410004,113.410004,4014900
2020-10-05,113.459999,114.989998,113.419998,114.800003,114.800003,2657000
2020-10-06,113.610001,114.470001,111.800003,112.449997,112.449997,3335500
2020-10-07,113.019997,114.519997,112.620003,114.220001,114.220001,3367400
2020-10-08,114.889999,115.599998,114.279999,115.489998,115.489998,2254800
2020-10-09,115.580002,117.519997,115.519997,117.230003,117.230003,3340100
2020-10-12,118.059998,121.360001,117.400002,120.070000,120.070000,6498700
2020-10-13,120.800003,123.419998,120.070000,121.570000,121.570000,5326500
2020-10-14,122.050003,122.239998,116.449997,116.669998,116.669998,6618700
2020-10-15,115.809998,116.949997,114.070000,115.300003,115.300003,3287400
2020-10-16,115.809998,116.779999,114.849998,114.959999,114.959999,3761400
2020-10-19,115.470001,115.550003,112.010002,112.750000,112.750000,3037500
2020-10-20,113.900002,114.209999,112.699997,113.070000,113.070000,2745000
2020-10-21,112.669998,113.790001,112.209999,112.419998,112.419998,3029700
2020-10-22,112.769997,113.760002,110.879997,111.639999,111.639999,3604500
2020-10-23,112.500000,112.620003,110.900002,112.379997,112.379997,2269300
2020-10-26,111.180000,112.040001,110.019997,111.779999,111.779999,2764700
2020-10-27,111.779999,113.559998,111.129997,112.820000,112.820000,2628900
2020-10-28,111.300003,111.930000,109.660004,109.800003,109.800003,3661800
2020-10-29,109.279999,111.040001,108.900002,109.510002,109.510002,2895900
2020-10-30,108.860001,109.760002,107.559998,109.570000,109.570000,4040500
2020-11-02,111.139999,111.139999,108.750000,110.389999,110.389999,3145000
2020-11-03,111.250000,112.389999,110.709999,111.120003,111.120003,3341400
2020-11-04,113.910004,116.879997,112.809998,116.019997,116.019997,5025900
2020-11-05,117.570000,119.309998,116.279999,117.260002,117.260002,7669700
2020-11-06,127.000000,127.029999,122.709999,123.559998,123.559998,8931300
2020-11-09,125.480003,126.959999,122.570000,122.779999,122.779999,6190600
2020-11-10,119.029999,123.239998,118.599998,121.720001,121.720001,4454400
2020-11-11,122.629997,126.029999,122.040001,125.150002,125.150002,3931600
2020-11-12,125.410004,127.800003,124.730003,126.809998,126.809998,3557800
2020-11-13,127.330002,128.520004,126.309998,128.229996,128.229996,3397600
2020-11-16,129.820007,130.110001,127.559998,128.649994,128.649994,3444500
2020-11-17,130.600006,132.330002,128.720001,129.000000,129.000000,3648500
2020-11-18,129.630005,130.509995,127.839996,127.849998,127.849998,3222900
2020-11-19,127.300003,130.229996,127.110001,129.190002,129.190002,2427000
2020-11-20,129.660004,130.339996,128.360001,129.679993,129.679993,4387800
2020-11-23,129.869995,130.149994,126.910004,127.879997,127.879997,4177200
2020-11-24,127.470001,129.020004,125.760002,128.059998,128.059998,4692200
2020-11-25,128.789993,129.630005,127.760002,128.740005,128.740005,3562700
2020-11-27,129.119995,132.470001,128.869995,131.899994,131.899994,2278400
2020-11-30,131.899994,133.050003,130.130005,132.940002,132.940002,5746000
2020-12-01,132.919998,133.940002,132.240005,133.729996,133.729996,3967100
2020-12-02,133.639999,134.240005,132.410004,133.139999,133.139999,2926700
2020-12-03,131.649994,132.970001,131.089996,131.190002,131.190002,3587800
2020-12-04,131.630005,131.979996,130.679993,131.800003,131.800003,2029200
2020-12-07,132.080002,133.080002,131.919998,132.960007,132.960007,2637400
2020-12-08,132.830002,133.429993,131.820007,133.149994,133.149994,2442900
2020-12-09,133.880005,133.880005,130.570007,131.119995,131.119995,3660500
2020-12-10,130.729996,131.880005,130.039993,130.559998,130.559998,4164500
2020-12-11,130.570007,131.630005,129.690002,131.229996,131.229996,2405300
2020-12-14,131.020004,132.970001,129.229996,129.360001,129.360001,5296700
2020-12-15,129.699997,130.710007,128.779999,130.000000,130.000000,2896000
2020-12-16,130.649994,130.649994,129.110001,129.809998,129.809998,3262000
2020-12-17,130.320007,130.759995,129.649994,130.009995,130.009995,4132200
2020-12-18,130.300003,132.139999,129.509995,131.919998,131.919998,8782600
2020-12-21,130.000000,131.229996,127.629997,130.220001,130.220001,3259400
2020-12-22,131.929993,132.419998,130.259995,132.250000,132.250000,3061300
2020-12-23,132.250000,132.869995,130.949997,132.229996,132.229996,2152300
2020-12-24,132.779999,133.830002,132.589996,132.919998,132.919998,901100
2020-12-28,134.229996,134.759995,131.399994,133.000000,133.000000,2569100
2020-12-29,133.520004,133.970001,131.649994,133.139999,133.139999,1672500
2020-12-30,133.520004,133.830002,132.509995,133.279999,133.279999,1673100
2020-12-31,133.149994,135.000000,133.100006,134.850006,134.850006,2080600
2021-01-04,134.300003,134.979996,130.460007,132.429993,132.429993,3433100
2021-01-05,131.949997,132.240005,130.460007,131.850006,131.850006,2544200
2021-01-06,130.720001,131.979996,129.610001,131.529999,131.529999,4486000
2021-01-07,133.809998,135.449997,133.160004,133.190002,133.190002,4928100
2021-01-08,133.259995,135.199997,132.229996,135.059998,135.059998,2951200
2021-01-11,134.000000,135.539993,132.750000,132.929993,132.929993,3074800
2021-01-12,132.880005,133.470001,127.669998,128.690002,128.690002,5374600
2021-01-13,129.139999,129.899994,128.449997,128.500000,128.500000,2917300
2021-01-14,129.029999,130.419998,123.900002,124.690002,124.690002,6359700
2021-01-15,124.750000,127.900002,124.750000,127.279999,127.279999,4741000
2021-01-19,128.690002,130.429993,127.120003,129.850006,129.850006,4033800
2021-01-20,130.119995,132.419998,129.500000,132.300003,132.300003,4230400
2021-01-21,132.710007,132.710007,129.850006,130.399994,130.399994,2687200
2021-01-22,130.440002,131.320007,129.119995,130.360001,130.360001,2501600
2021-01-25,130.750000,132.399994,129.669998,131.100006,131.100006,2892600
2021-01-26,130.020004,132.710007,130.000000,131.410004,131.410004,3219000
2021-01-27,129.690002,130.000000,122.449997,123.269997,123.269997,7023100
2021-01-28,125.790001,129.600006,124.500000,127.769997,127.769997,5000200
2021-01-29,126.559998,129.229996,125.370003,126.080002,126.080002,4597400
2021-02-01,126.290001,129.350006,125.209999,128.419998,128.419998,4070200
2021-02-02,128.630005,132.410004,128.070007,131.889999,131.889999,3456000
2021-02-03,131.850006,132.649994,128.750000,129.369995,129.369995,3918400
2021-02-04,130.309998,130.850006,129.369995,130.600006,130.600006,7396000
2021-02-05,129.020004,129.589996,124.550003,125.279999,125.279999,10319100
2021-02-08,126.199997,126.260002,122.540001,126.099998,126.099998,5742600
2021-02-09,125.919998,125.989998,124.050003,124.449997,124.449997,3342900
2021-02-10,125.110001,125.660004,124.320000,124.489998,124.489998,2880000
2021-02-11,125.430000,125.449997,123.459999,124.400002,124.400002,3085300
2021-02-12,123.809998,124.050003,122.680000,123.680000,123.680000,2713000
2021-02-16,122.980003,123.379997,121.379997,122.000000,122.000000,4247500
2021-02-17,121.889999,122.949997,120.830002,121.300003,121.300003,6105200
2021-02-18,120.849998,123.239998,119.599998,123.040001,123.040001,6125900
2021-02-19,123.099998,123.720001,119.400002,120.099998,120.099998,4961100
2021-02-22,119.150002,119.849998,117.400002,117.910004,117.910004,5138500
2021-02-23,117.879997,119.650002,115.889999,119.220001,119.220001,6390200
2021-02-24,117.720001,119.510002,116.769997,119.379997,119.379997,4425000
2021-02-25,124.489998,125.339996,119.739998,120.889999,120.889999,11337300
2021-02-26,119.750000,121.660004,118.879997,119.970001,119.970001,5118000
2021-03-01,120.309998,123.930000,120.269997,123.570000,123.570000,5812900
2021-03-02,123.900002,124.559998,122.419998,122.449997,122.449997,4797700
2021-03-03,121.440002,121.940002,118.620003,118.839996,118.839996,5390200
2021-03-04,119.190002,121.519997,117.410004,118.610001,118.610001,4884200
2021-03-05,120.019997,125.349998,118.540001,124.680000,124.680000,7944300
2021-03-08,124.089996,128.460007,123.849998,127.059998,127.059998,7416000
2021-03-09,129.020004,129.839996,125.459999,126.309998,126.309998,6409500
2021-03-10,128.429993,129.119995,126.059998,127.410004,127.410004,4027800
2021-03-11,127.860001,130.199997,123.879997,125.989998,125.989998,8824500
2021-03-12,126.570000,127.669998,124.680000,127.120003,127.120003,6122500
2021-03-15,128.320007,128.570007,124.080002,125.629997,125.629997,5599600
2021-03-16,125.800003,128.809998,124.839996,127.779999,127.779999,4433200
2021-03-17,126.330002,128.020004,125.519997,127.300003,127.300003,3471800
2021-03-18,125.379997,126.540001,124.820000,124.910004,124.910004,3835000
2021-03-19,124.730003,125.709999,122.959999,124.190002,124.190002,8848300
2021-03-22,124.660004,127.099998,124.639999,126.110001,126.110001,4850700
2021-03-23,126.940002,127.330002,124.220001,124.389999,124.389999,3653200
2021-03-24,125.279999,125.300003,122.309998,122.360001,122.360001,3673100
2021-03-25,124.209999,124.279999,121.150002,123.480003,123.480003,4259300
2021-03-26,123.870003,124.720001,121.019997,122.989998,122.989998,4274700
2021-03-29,122.559998,124.669998,121.900002,123.459999,123.459999,3256000
2021-03-30,123.529999,125.389999,122.279999,124.639999,124.639999,4592500
2021-03-31,124.250000,125.930000,124.150002,125.290001,125.290001,4160400
2021-04-01,125.860001,127.660004,124.849998,127.650002,127.650002,4281700
2021-04-05,128.470001,131.660004,128.229996,131.399994,131.399994,4316100
2021-04-06,130.369995,131.990005,130.369995,131.429993,131.429993,4906600
2021-04-07,130.910004,131.100006,129.089996,130.020004,130.020004,3057100
2021-04-08,130.880005,130.910004,129.610001,130.110001,130.110001,2422800
2021-04-09,130.529999,130.529999,128.179993,129.029999,129.029999,2388100
2021-04-12,128.490005,131.000000,128.229996,130.759995,130.759995,2435800
2021-04-13,130.300003,131.199997,129.669998,130.789993,130.789993,4516400
2021-04-14,130.679993,130.789993,129.610001,129.899994,129.899994,2921500
2021-04-15,131.100006,131.800003,130.119995,131.470001,131.470001,3241200
2021-04-16,131.990005,133.550003,131.320007,133.050003,133.050003,3540000
2021-04-19,133.589996,133.639999,131.919998,131.990005,131.990005,2575700
2021-04-20,131.699997,131.699997,128.479996,130.550003,130.550003,3332400
2021-04-21,130.960007,132.500000,129.809998,132.119995,132.119995,3368400
2021-04-22,132.000000,132.880005,130.589996,131.729996,131.729996,3324500
2021-04-23,131.750000,133.910004,131.399994,133.320007,133.320007,3020100
2021-04-26,133.410004,133.410004,131.910004,132.500000,132.500000,2721700
2021-04-27,133.110001,133.240005,131.479996,132.919998,132.919998,3008600
2021-04-28,132.350006,132.639999,131.529999,132.080002,132.080002,2011400
2021-04-29,132.149994,134.070007,132.149994,134.009995,134.009995,3401800
2021-04-30,133.050003,133.179993,131.509995,132.130005,132.130005,4136700
